-3380.122984344797,0.001,13,0.06388891236515379
-3554.091481142132,0.001584893192461114,13,0.041175006958579057
-3003.4220516475425,0.0025118864315095794,12,0.16792465452203825
-3735.7079595322957,0.00630957344480193,9,0.027649905209863483
-3358.358145415624,0.01,7,0.07390164100307378
-2546.0372732932874,0.015848931924611134,5,0.5924458815952854
-3090.0164250139937,0.025118864315095794,6,0.14774240075732667
-2762.1741195895893,0.1,4,0.3484741297104497
-1759.6980470592603,0.15848931924611134,3,4.447839755961311
156.9705345033486,0.251188643150958,1,579.8096549506854
